system:index,date,rainfall_mm,.geo
128,2023-05-09,0.46729552620663384,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2023-05-10,0.05855596264917171,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2023-05-11,0.09095885625294298,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2023-05-12,0.3347422877236208,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2023-05-13,0.4098262034528844,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2023-05-14,0.787779082171952,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2023-05-15,0.5959038529066943,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2023-05-16,0.17584926082153432,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2023-05-17,3.256428752735867,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2023-05-18,1.4538441540894762,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2023-05-19,0.7208556265678486,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2023-05-20,2.0586300700673266,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2023-05-21,0.24745216114245286,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2023-05-22,1.4131724872884448,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2023-05-23,13.43286738772064,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2023-05-24,8.188419732348972,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2023-05-25,5.85271501897288,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2023-05-26,0.6320738843392352,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2023-05-27,0.8236331493586795,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2023-05-28,0.18660727453186476,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2023-05-29,4.604096165174324,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2023-05-30,1.5758467171161468,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2023-05-31,5.095606093830684,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2023-06-01,1.728585161997602,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2023-06-02,1.0550960302410222,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2023-06-03,0.43179103312426215,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2023-06-04,1.173941129928445,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2023-06-05,4.4242484620555595,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2023-06-06,1.1377544080548845,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2023-06-07,0.3517618174449564,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2023-06-08,0.7702753458920757,"{""type"":""MultiPoint"",""coordinates"":[]}"
