time,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,station_id,station_name,latitude,longitude,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,period_id,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,flood_occurred,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh
2022-07-16T07:00,0.0,0.0,0.386,0.378,26.4,73,921.9,5.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.4,85.78,84.0,0,26.4,73,921.9,5.1
2022-07-16T08:00,0.0,0.0,0.383,0.378,28.8,59,922.7,3.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.3,85.11,84.0,0,28.8,59,922.7,3.7
2022-07-16T09:00,0.0,0.0,0.38,0.377,30.3,55,922.9,1.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.3,84.44,83.78,0,30.3,55,922.9,1.5
2022-07-16T10:00,0.0,0.0,0.375,0.376,31.2,55,922.7,3.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.3,83.33,83.56,0,31.2,55,922.7,3.6
2022-07-16T11:00,0.0,0.0,0.369,0.375,31.8,54,922.3,5.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.2,82.0,83.33,0,31.8,54,922.3,5.0
2022-07-16T12:00,0.0,0.0,0.362,0.373,32.2,52,921.6,6.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,12.3,15.1,80.44,82.89,0,32.2,52,921.6,6.5
2022-07-16T13:00,0.0,0.0,0.356,0.372,32.2,52,921.2,6.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,14.7,79.11,82.67,0,32.2,52,921.2,6.7
2022-07-16T14:00,0.0,0.0,0.35,0.371,31.7,55,921.2,6.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,14.0,77.78,82.44,0,31.7,55,921.2,6.5
2022-07-16T15:00,0.1,0.1,0.347,0.37,31.4,56,920.5,2.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.1,0.1,0.1,0.2,14.0,77.11,82.22,0,31.4,56,920.5,2.9
2022-07-16T16:00,0.0,0.0,0.344,0.369,31.2,57,919.8,5.2,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.1,0.1,0.1,13.9,76.44,82.0,0,31.2,57,919.8,5.2
2022-07-16T17:00,0.0,0.0,0.341,0.369,31.3,56,919.6,5.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.1,0.1,0.1,13.9,75.78,82.0,0,31.3,56,919.6,5.0
2022-07-16T18:00,0.0,0.0,0.34,0.368,30.6,64,920.2,2.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.1,0.1,13.9,75.56,81.78,0,30.6,64,920.2,2.3
2022-07-16T19:00,0.0,0.0,0.34,0.367,30.8,55,920.8,1.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.1,0.1,13.9,75.56,81.56,0,30.8,55,920.8,1.1
2022-07-16T20:00,0.0,0.0,0.341,0.367,29.9,58,921.7,0.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.1,0.1,13.9,75.78,81.56,0,29.9,58,921.7,0.5
2022-07-16T21:00,0.0,0.0,0.341,0.366,29.3,61,922.4,1.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,75.78,81.33,0,29.3,61,922.4,1.0
2022-07-16T22:00,0.0,0.0,0.341,0.365,28.8,63,922.8,0.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,75.78,81.11,0,28.8,63,922.8,0.7
2022-07-16T23:00,0.0,0.0,0.342,0.365,28.1,66,923.1,0.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.0,81.11,0,28.1,66,923.1,0.8
2022-07-17T00:00,0.0,0.0,0.342,0.364,27.3,69,922.9,4.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.0,80.89,0,27.3,69,922.9,4.3
2022-07-17T01:00,0.0,0.0,0.342,0.364,26.5,72,922.3,3.2,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.0,80.89,0,26.5,72,922.3,3.2
2022-07-17T02:00,0.0,0.0,0.343,0.363,26.0,73,922.3,2.2,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.22,80.67,0,26.0,73,922.3,2.2
2022-07-17T03:00,0.0,0.0,0.343,0.363,25.7,75,922.2,1.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.22,80.67,0,25.7,75,922.2,1.8
2022-07-17T04:00,0.0,0.0,0.343,0.362,24.7,86,921.2,4.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,76.22,80.44,0,24.7,86,921.2,4.1
2022-07-17T05:00,0.0,0.0,0.368,0.362,25.2,79,922.5,1.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,13.9,81.78,80.44,0,25.2,79,922.5,1.3
2022-07-17T06:00,0.6,0.6,0.374,0.362,24.6,89,923.3,2.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.6,0.6,0.6,0.7,14.3,83.11,80.44,0,24.6,89,923.3,2.0
2022-07-17T07:00,0.2,0.2,0.377,0.362,24.6,89,924.0,0.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.2,0.8,0.8,0.9,14.5,83.78,80.44,0,24.6,89,924.0,0.8
2022-07-17T08:00,0.3,0.3,0.379,0.362,24.6,89,924.3,2.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.3,1.1,1.1,1.2,14.7,84.22,80.44,0,24.6,89,924.3,2.5
2022-07-17T09:00,0.5,0.5,0.383,0.362,25.0,88,924.7,0.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.5,1.0,1.6,1.7,15.2,85.11,80.44,0,25.0,88,924.7,0.5
2022-07-17T10:00,0.1,0.1,0.383,0.362,26.1,83,924.7,1.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.1,0.9,1.7,1.8,15.3,85.11,80.44,0,26.1,83,924.7,1.0
2022-07-17T11:00,0.0,0.0,0.38,0.361,27.7,77,924.6,4.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.6,1.7,1.8,15.3,84.44,80.22,0,27.7,77,924.6,4.5
2022-07-17T12:00,0.0,0.0,0.376,0.361,28.3,73,923.9,4.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.1,1.1,1.8,15.3,83.56,80.22,0,28.3,73,923.9,4.4
2022-07-17T13:00,0.0,0.0,0.373,0.361,29.0,71,923.5,3.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.9,1.8,15.2,82.89,80.22,0,29.0,71,923.5,3.4
2022-07-17T14:00,0.0,0.0,0.368,0.36,29.4,70,922.8,3.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.6,1.8,15.2,81.78,80.0,0,29.4,70,922.8,3.6
2022-07-17T15:00,0.0,0.0,0.364,0.359,29.9,67,922.2,3.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.1,1.7,15.2,80.89,79.78,0,29.9,67,922.2,3.4
2022-07-17T16:00,0.0,0.0,0.36,0.359,30.2,63,921.6,1.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,80.0,79.78,0,30.2,63,921.6,1.9
2022-07-17T17:00,0.0,0.0,0.373,0.362,28.9,63,922.4,2.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.89,80.44,0,28.9,63,922.4,2.5
2022-07-17T18:00,0.0,0.0,0.371,0.362,28.6,64,922.3,2.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.44,80.44,0,28.6,64,922.3,2.9
2022-07-17T19:00,0.0,0.0,0.37,0.362,27.6,72,921.9,3.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.22,80.44,0,27.6,72,921.9,3.9
2022-07-17T20:00,0.0,0.0,0.37,0.362,28.0,63,922.2,1.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.22,80.44,0,28.0,63,922.2,1.1
2022-07-17T21:00,0.0,0.0,0.369,0.361,27.6,65,923.1,2.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.0,80.22,0,27.6,65,923.1,2.9
2022-07-17T22:00,0.0,0.0,0.369,0.361,26.7,71,923.3,3.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.2,82.0,80.22,0,26.7,71,923.3,3.8
2022-07-17T23:00,0.0,0.0,0.368,0.361,25.3,81,923.0,3.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,15.1,81.78,80.22,0,25.3,81,923.0,3.7
2022-07-18T00:00,0.0,0.0,0.368,0.361,24.4,88,922.4,4.2,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.6,81.78,80.22,0,24.4,88,922.4,4.2
2022-07-18T01:00,0.0,0.0,0.367,0.36,23.8,90,921.7,4.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.2,81.56,80.0,0,23.8,90,921.7,4.6
2022-07-18T02:00,0.0,0.0,0.367,0.36,23.3,91,920.9,4.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.1,81.56,80.0,0,23.3,91,920.9,4.7
2022-07-18T03:00,0.0,0.0,0.366,0.36,23.0,92,920.6,4.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.1,81.33,80.0,0,23.0,92,920.6,4.3
2022-07-18T04:00,0.0,0.0,0.366,0.36,22.9,91,920.6,4.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.1,81.33,80.0,0,22.9,91,920.6,4.5
2022-07-18T05:00,0.0,0.0,0.366,0.36,24.5,83,921.3,5.2,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.7,14.1,81.33,80.0,0,24.5,83,921.3,5.2
2022-07-18T06:00,0.0,0.0,0.366,0.36,25.4,83,921.8,2.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,1.1,14.1,81.33,80.0,0,25.4,83,921.8,2.1
2022-07-18T07:00,0.0,0.0,0.365,0.359,27.0,78,922.4,2.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.9,14.1,81.11,79.78,0,27.0,78,922.4,2.1
2022-07-18T08:00,0.0,0.0,0.363,0.359,28.9,68,922.9,1.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,14.1,80.67,79.78,0,28.9,68,922.9,1.8
2022-07-18T09:00,0.0,0.0,0.359,0.358,30.5,56,922.9,3.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.1,14.1,79.78,79.56,0,30.5,56,922.9,3.0
2022-07-18T10:00,0.0,0.0,0.354,0.358,31.4,53,922.8,4.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.0,14.1,78.67,79.56,0,31.4,53,922.8,4.8
2022-07-18T11:00,0.0,0.0,0.349,0.357,32.0,54,922.6,7.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.0,14.1,77.56,79.33,0,32.0,54,922.6,7.4
2022-07-18T12:00,0.0,0.0,0.342,0.355,32.3,55,922.1,8.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.0,14.1,76.0,78.89,0,32.3,55,922.1,8.4
2022-07-18T13:00,0.0,0.0,0.336,0.354,32.5,55,921.5,8.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.0,2.4,74.67,78.67,0,32.5,55,921.5,8.3
2022-07-18T14:00,0.1,0.1,0.331,0.353,32.1,56,920.7,7.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.1,0.1,0.1,0.1,2.2,73.56,78.44,0,32.1,56,920.7,7.3
2022-07-18T15:00,0.1,0.1,0.327,0.352,32.2,56,920.2,6.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.1,0.2,0.2,0.2,2.1,72.67,78.22,0,32.2,56,920.2,6.8
2022-07-18T16:00,0.1,0.1,0.324,0.351,31.6,57,919.6,5.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.1,0.3,0.3,0.3,2.1,72.0,78.0,0,31.6,57,919.6,5.5
2022-07-18T17:00,0.0,0.0,0.321,0.349,30.7,60,919.7,5.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.2,0.3,0.3,2.1,71.33,77.56,0,30.7,60,919.7,5.5
2022-07-18T18:00,0.0,0.0,0.32,0.348,30.2,62,919.7,3.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.1,0.3,0.3,2.1,71.11,77.33,0,30.2,62,919.7,3.3
2022-07-18T19:00,0.0,0.0,0.32,0.348,28.4,75,919.7,5.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.3,0.3,2.1,71.11,77.33,0,28.4,75,919.7,5.5
2022-07-18T20:00,0.0,0.0,0.32,0.347,28.5,66,920.4,4.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.2,0.3,2.1,71.11,77.11,0,28.5,66,920.4,4.5
2022-07-18T21:00,0.0,0.0,0.321,0.347,28.2,66,920.8,2.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.1,0.3,2.1,71.33,77.11,0,28.2,66,920.8,2.6
2022-07-18T22:00,0.0,0.0,0.321,0.347,27.6,68,921.1,1.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.33,77.11,0,27.6,68,921.1,1.1
2022-07-18T23:00,0.0,0.0,0.321,0.346,27.0,72,921.2,3.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.33,76.89,0,27.0,72,921.2,3.4
2022-07-19T00:00,0.0,0.0,0.322,0.346,27.0,70,921.0,2.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.89,0,27.0,70,921.0,2.6
2022-07-19T01:00,0.0,0.0,0.322,0.346,26.5,72,920.6,2.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.89,0,26.5,72,920.6,2.8
2022-07-19T02:00,0.0,0.0,0.322,0.345,25.3,79,919.8,3.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.67,0,25.3,79,919.8,3.1
2022-07-19T03:00,0.0,0.0,0.323,0.345,24.5,84,919.2,4.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.78,76.67,0,24.5,84,919.2,4.3
2022-07-19T04:00,0.0,0.0,0.323,0.345,24.4,82,919.0,3.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.78,76.67,0,24.4,82,919.0,3.8
2022-07-19T05:00,0.0,0.0,0.322,0.343,26.0,70,919.4,2.7,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.22,0,26.0,70,919.4,2.7
2022-07-19T06:00,0.0,0.0,0.322,0.343,26.3,71,920.0,2.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.22,0,26.3,71,920.0,2.5
2022-07-19T07:00,0.0,0.0,0.322,0.342,27.1,68,920.6,2.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.56,76.0,0,27.1,68,920.6,2.3
2022-07-19T08:00,0.0,0.0,0.32,0.342,28.3,66,921.3,2.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,71.11,76.0,0,28.3,66,921.3,2.9
2022-07-19T09:00,0.0,0.0,0.318,0.341,29.3,64,921.4,3.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,70.67,75.78,0,29.3,64,921.4,3.6
2022-07-19T10:00,0.0,0.0,0.315,0.34,30.1,62,921.5,4.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.3,2.1,70.0,75.56,0,30.1,62,921.5,4.8
2022-07-19T11:00,0.3,0.3,0.314,0.34,29.8,65,921.3,6.9,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.3,0.3,0.3,0.6,2.4,69.78,75.56,0,29.8,65,921.3,6.9
2022-07-19T12:00,0.2,0.2,0.314,0.339,29.4,69,921.0,2.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.2,0.5,0.5,0.8,2.6,69.78,75.33,0,29.4,69,921.0,2.6
2022-07-19T13:00,0.0,0.0,0.311,0.338,30.4,67,920.2,3.4,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.5,0.5,0.8,2.6,69.11,75.11,0,30.4,67,920.2,3.4
2022-07-19T14:00,0.0,0.0,0.307,0.337,30.7,65,919.4,4.0,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.2,0.5,0.7,2.6,68.22,74.89,0,30.7,65,919.4,4.0
2022-07-19T15:00,0.2,0.2,0.305,0.336,30.2,67,918.7,3.6,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.2,0.2,0.7,0.8,2.7,67.78,74.67,0,30.2,67,918.7,3.6
2022-07-19T16:00,0.0,0.0,0.303,0.336,30.4,64,917.8,3.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.2,0.7,0.7,2.7,67.33,74.67,0,30.4,64,917.8,3.3
2022-07-19T17:00,0.0,0.0,0.293,0.335,30.1,63,917.9,5.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.2,0.4,0.7,2.7,65.11,74.44,0,30.1,63,917.9,5.5
2022-07-19T18:00,0.0,0.0,0.293,0.334,29.7,65,918.2,3.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.2,0.7,2.7,65.11,74.22,0,29.7,65,918.2,3.1
2022-07-19T19:00,0.0,0.0,0.293,0.334,29.4,63,918.4,1.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.2,0.7,2.7,65.11,74.22,0,29.4,63,918.4,1.8
2022-07-19T20:00,0.0,0.0,0.294,0.333,28.8,66,918.7,1.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.2,0.7,2.7,65.33,74.0,0,28.8,66,918.7,1.1
2022-07-19T21:00,0.0,0.0,0.294,0.333,28.3,68,918.9,1.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,65.33,74.0,0,28.3,68,918.9,1.8
2022-07-19T22:00,0.0,0.0,0.295,0.333,27.9,69,919.3,2.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,65.56,74.0,0,27.9,69,919.3,2.3
2022-07-19T23:00,0.0,0.0,0.295,0.332,27.4,71,919.3,1.8,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,65.56,73.78,0,27.4,71,919.3,1.8
2022-07-20T00:00,0.0,0.0,0.296,0.332,26.9,72,919.0,2.5,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,65.78,73.78,0,26.9,72,919.0,2.5
2022-07-20T01:00,0.0,0.0,0.297,0.332,25.7,78,918.3,1.3,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,66.0,73.78,0,25.7,78,918.3,1.3
2022-07-20T02:00,0.0,0.0,0.297,0.331,25.0,83,917.1,3.1,MND_URBAN_01,Mandi Urban (Beas Main Valley),31.7087,76.932,760.0,22.4,65.0,11200.0,normal_monsoon_2022,0.0,0.0,0.0,0.7,2.7,66.0,73.56,0,25.0,83,917.1,3.1
