,time,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,station_id,station_name,latitude,longitude,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,period_id,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,flood_occurred,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh
14354,2023-08-10 02:00:00,0.0,0.0,0.422,0.399,21.2,90,850.1,2.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.8,1.3,7.7,93.78,88.67,0,21.2,90,850.1,2.6
14355,2023-08-10 03:00:00,0.0,0.0,0.422,0.399,20.2,94,849.6,3.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.6,1.3,7.7,93.78,88.67,0,20.2,94,849.6,3.4
14356,2023-08-10 04:00:00,0.0,0.0,0.422,0.399,20.1,95,849.7,3.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.1,1.3,7.7,93.78,88.67,0,20.1,95,849.7,3.8
14357,2023-08-10 05:00:00,0.0,0.0,0.414,0.398,20.4,89,849.5,2.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,1.3,7.6,92.0,88.44,0,20.4,89,849.5,2.9
14358,2023-08-10 06:00:00,0.1,0.1,0.415,0.398,20.1,93,849.9,1.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.1,0.1,1.4,7.7,92.22,88.44,0,20.1,93,849.9,1.3
14359,2023-08-10 07:00:00,0.1,0.1,0.416,0.398,21.5,87,851.0,3.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.2,0.2,1.5,7.8,92.44,88.44,0,21.5,87,851.0,3.1
14360,2023-08-10 08:00:00,0.0,0.0,0.415,0.398,22.9,81,851.9,1.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.2,0.2,1.5,7.8,92.22,88.44,0,22.9,81,851.9,1.4
14361,2023-08-10 09:00:00,0.0,0.0,0.415,0.398,24.1,79,852.5,3.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.1,0.2,1.5,7.7,92.22,88.44,0,24.1,79,852.5,3.5
14362,2023-08-10 10:00:00,0.0,0.0,0.413,0.397,24.5,81,852.7,5.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.2,1.5,7.6,91.78,88.22,0,24.5,81,852.7,5.5
14363,2023-08-10 11:00:00,1.4,1.4,0.421,0.397,24.4,76,853.0,7.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.4,1.4,1.6,2.9,8.9,93.56,88.22,0,24.4,76,853.0,7.2
14364,2023-08-10 12:00:00,0.6,0.6,0.423,0.397,23.6,84,852.6,5.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.6,2.0,2.1,3.5,9.5,94.0,88.22,0,23.6,84,852.6,5.2
14365,2023-08-10 13:00:00,0.2,0.2,0.424,0.396,23.7,87,852.2,4.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,2.2,2.2,3.7,9.1,94.22,88.0,0,23.7,87,852.2,4.2
14366,2023-08-10 14:00:00,5.2,5.2,0.473,0.397,23.4,87,851.4,4.0,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,5.2,6.0,7.4,8.9,14.0,100.0,88.22,0,23.4,87,851.4,4.0
14367,2023-08-10 15:00:00,3.4,3.4,0.498,0.399,23.2,88,851.1,4.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,3.4,8.8,10.8,12.3,17.0,100.0,88.67,0,23.2,88,851.1,4.6
14368,2023-08-10 16:00:00,1.2,1.2,0.499,0.402,22.3,89,850.8,3.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.2,9.8,12.0,13.5,18.0,100.0,89.33,0,22.3,89,850.8,3.4
14369,2023-08-10 17:00:00,0.1,0.1,0.407,0.394,21.5,91,851.9,4.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,4.7,10.7,13.6,18.0,90.44,87.56,0,21.5,91,851.9,4.4
14370,2023-08-10 18:00:00,0.1,0.1,0.407,0.394,21.9,85,851.5,5.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,1.4,10.2,13.5,18.1,90.44,87.56,0,21.9,85,851.5,5.5
14371,2023-08-10 19:00:00,0.0,0.0,0.407,0.394,21.7,88,851.3,2.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.2,10.0,13.4,17.6,90.44,87.56,0,21.7,88,851.3,2.6
14372,2023-08-10 20:00:00,0.0,0.0,0.407,0.394,21.6,88,851.5,1.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.1,4.8,13.2,17.5,90.44,87.56,0,21.6,88,851.5,1.8
14373,2023-08-10 21:00:00,0.0,0.0,0.407,0.394,21.4,89,851.7,1.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,1.4,13.0,17.5,90.44,87.56,0,21.4,89,851.7,1.1
14374,2023-08-10 22:00:00,0.0,0.0,0.407,0.394,21.0,91,851.9,1.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.2,12.5,17.2,90.44,87.56,0,21.0,91,851.9,1.6
14375,2023-08-10 23:00:00,0.0,0.0,0.407,0.394,20.5,93,851.5,1.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.1,12.4,17.0,90.44,87.56,0,20.5,93,851.5,1.8
14376,2023-08-11 00:00:00,0.0,0.0,0.407,0.394,20.2,95,851.5,3.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,16.8,90.44,87.56,0,20.2,95,851.5,3.1
14377,2023-08-11 01:00:00,0.0,0.0,0.407,0.394,19.8,97,850.9,3.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,16.2,90.44,87.56,0,19.8,97,850.9,3.1
14378,2023-08-11 02:00:00,0.0,0.0,0.407,0.394,18.6,99,850.0,5.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,16.0,90.44,87.56,0,18.6,99,850.0,5.5
14379,2023-08-11 03:00:00,0.0,0.0,0.407,0.394,19.2,96,850.4,4.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,15.6,90.44,87.56,0,19.2,96,850.4,4.1
14380,2023-08-11 04:00:00,0.0,0.0,0.407,0.394,19.2,95,850.2,4.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,15.4,90.44,87.56,0,19.2,95,850.2,4.2
14381,2023-08-11 05:00:00,0.0,0.0,0.411,0.394,20.2,97,850.8,2.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.4,15.4,91.33,87.56,0,20.2,97,850.8,2.2
14382,2023-08-11 06:00:00,0.0,0.0,0.411,0.394,20.5,93,850.8,2.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.0,12.3,15.4,91.33,87.56,0,20.5,93,850.8,2.6
14383,2023-08-11 07:00:00,0.1,0.1,0.411,0.394,21.1,90,851.5,2.0,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.1,0.1,12.3,15.5,91.33,87.56,0,21.1,90,851.5,2.0
14384,2023-08-11 08:00:00,0.3,0.3,0.413,0.394,21.9,86,852.3,0.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.3,0.4,0.4,12.6,15.8,91.78,87.56,0,21.9,86,852.3,0.7
14385,2023-08-11 09:00:00,0.2,0.2,0.414,0.394,22.9,84,852.9,2.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,0.6,0.6,12.8,16.0,92.0,87.56,0,22.9,84,852.9,2.1
14386,2023-08-11 10:00:00,0.1,0.1,0.413,0.394,23.7,83,853.1,3.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.6,0.7,12.9,16.1,91.78,87.56,0,23.7,83,853.1,3.4
14387,2023-08-11 11:00:00,0.0,0.0,0.412,0.393,24.6,81,852.9,5.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.3,0.7,11.5,16.0,91.56,87.33,0,24.6,81,852.9,5.7
14388,2023-08-11 12:00:00,0.0,0.0,0.41,0.392,25.0,82,852.5,6.0,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.1,0.7,10.9,15.8,91.11,87.11,0,25.0,82,852.5,6.0
14389,2023-08-11 13:00:00,0.1,0.1,0.408,0.392,25.0,82,851.7,6.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.1,0.7,10.8,15.8,90.67,87.11,0,25.0,82,851.7,6.4
14390,2023-08-11 14:00:00,0.2,0.2,0.407,0.391,24.5,84,850.9,4.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,0.3,0.6,5.8,15.8,90.44,86.89,0,24.5,84,850.9,4.9
14391,2023-08-11 15:00:00,0.8,0.8,0.41,0.391,24.9,81,850.6,5.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.8,1.1,1.2,3.2,16.5,91.11,86.89,0,24.9,81,850.6,5.4
14392,2023-08-11 16:00:00,7.0,7.0,0.479,0.391,22.1,92,850.2,3.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,7.0,8.0,8.1,9.0,23.3,100.0,86.89,0,22.1,92,850.2,3.9
14393,2023-08-11 17:00:00,0.5,0.5,0.41,0.389,23.7,81,851.0,4.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.5,8.3,8.6,9.4,23.7,91.11,86.44,0,23.7,81,851.0,4.2
14394,2023-08-11 18:00:00,0.4,0.4,0.412,0.389,22.9,86,850.9,3.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.4,7.9,9.0,9.7,24.1,91.56,86.44,0,22.9,86,850.9,3.3
14395,2023-08-11 19:00:00,0.1,0.1,0.412,0.389,21.7,93,850.6,2.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,1.0,9.0,9.8,24.2,91.56,86.44,0,21.7,93,850.6,2.6
14396,2023-08-11 20:00:00,0.0,0.0,0.412,0.389,21.6,94,850.7,2.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.5,8.8,9.8,24.2,91.56,86.44,0,21.6,94,850.7,2.1
14397,2023-08-11 21:00:00,0.0,0.0,0.412,0.39,21.4,94,850.9,3.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.1,8.0,9.8,24.2,91.56,86.67,0,21.4,94,850.9,3.1
14398,2023-08-11 22:00:00,0.0,0.0,0.412,0.39,21.1,95,850.7,2.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,1.0,9.8,24.1,91.56,86.67,0,21.1,95,850.7,2.4
14399,2023-08-11 23:00:00,0.1,0.1,0.413,0.39,20.9,95,850.4,3.0,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.1,0.6,9.9,24.0,91.78,86.67,0,20.9,95,850.4,3.0
14400,2023-08-12 00:00:00,0.2,0.2,0.414,0.39,20.2,99,849.8,1.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,0.3,0.4,10.1,23.9,92.0,86.67,0,20.2,99,849.8,1.8
14401,2023-08-12 01:00:00,0.6,0.6,0.42,0.39,20.3,98,849.4,2.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.6,0.9,0.9,10.7,24.4,93.33,86.67,0,20.3,98,849.4,2.4
14402,2023-08-12 02:00:00,0.4,0.4,0.424,0.39,19.9,100,848.9,2.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.4,1.2,1.3,11.1,24.8,94.22,86.67,0,19.9,100,848.9,2.6
14403,2023-08-12 03:00:00,0.3,0.3,0.427,0.39,19.9,100,848.7,2.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.3,1.3,1.6,11.4,25.1,94.89,86.67,0,19.9,100,848.7,2.9
14404,2023-08-12 04:00:00,0.3,0.3,0.43,0.39,20.2,97,849.0,3.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.3,1.0,1.9,11.7,25.4,95.56,86.67,0,20.2,97,849.0,3.4
14405,2023-08-12 05:00:00,0.3,0.3,0.426,0.391,20.1,99,848.8,1.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.3,0.9,2.1,12.0,25.7,94.67,86.89,0,20.1,99,848.8,1.1
14406,2023-08-12 06:00:00,0.0,0.0,0.426,0.391,20.2,96,849.2,2.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.6,1.9,12.0,25.7,94.67,86.89,0,20.2,96,849.2,2.7
14407,2023-08-12 07:00:00,0.0,0.0,0.425,0.391,21.4,93,850.1,2.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.3,1.3,11.9,25.7,94.44,86.89,0,21.4,93,850.1,2.7
14408,2023-08-12 08:00:00,0.0,0.0,0.425,0.391,22.5,84,850.6,1.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.9,11.6,25.7,94.44,86.89,0,22.5,84,850.6,1.8
14409,2023-08-12 09:00:00,0.0,0.0,0.424,0.391,23.5,81,851.0,4.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.6,11.4,25.7,94.22,86.89,0,23.5,81,851.0,4.3
14410,2023-08-12 10:00:00,0.0,0.0,0.423,0.391,24.6,77,851.3,5.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.0,0.3,11.3,25.7,94.0,86.89,0,24.6,77,851.3,5.4
14411,2023-08-12 11:00:00,0.2,0.2,0.422,0.391,24.1,79,851.0,6.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,0.2,0.2,11.5,25.9,93.78,86.89,0,24.1,79,851.0,6.4
14412,2023-08-12 12:00:00,0.6,0.6,0.424,0.39,24.0,82,850.6,6.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.6,0.8,0.8,12.1,26.5,94.22,86.67,0,24.0,82,850.6,6.6
14413,2023-08-12 13:00:00,0.8,0.8,0.427,0.39,24.0,88,849.8,5.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.8,1.6,1.6,12.8,27.3,94.89,86.67,0,24.0,88,849.8,5.5
14414,2023-08-12 14:00:00,1.5,1.5,0.437,0.39,24.0,89,848.9,5.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.5,2.9,3.1,14.1,28.8,97.11,86.67,0,24.0,89,848.9,5.8
14415,2023-08-12 15:00:00,1.7,1.7,0.45,0.39,24.0,91,848.2,7.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.7,4.0,4.8,15.0,30.5,100.0,86.67,0,24.0,91,848.2,7.1
14416,2023-08-12 16:00:00,2.1,2.1,0.468,0.391,22.6,90,847.6,5.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,2.1,5.3,6.9,10.1,32.6,100.0,86.89,0,22.6,90,847.6,5.8
14417,2023-08-12 17:00:00,0.5,0.5,0.475,0.396,22.7,88,848.4,4.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.5,4.3,7.2,10.1,33.1,100.0,88.0,0,22.7,88,848.4,4.6
14418,2023-08-12 18:00:00,0.1,0.1,0.473,0.397,22.1,91,848.1,2.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,2.7,6.7,9.8,33.0,100.0,88.22,0,22.1,91,848.1,2.3
14419,2023-08-12 19:00:00,0.1,0.1,0.471,0.398,21.3,94,847.8,3.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.7,6.0,9.8,33.0,100.0,88.44,0,21.3,94,847.8,3.3
14420,2023-08-12 20:00:00,0.0,0.0,0.469,0.399,21.1,95,847.9,3.4,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,0.2,4.5,9.8,32.8,100.0,88.67,0,21.1,95,847.9,3.4
14421,2023-08-12 21:00:00,0.1,0.1,0.468,0.399,21.2,95,848.2,2.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,0.2,2.9,9.9,32.7,100.0,88.67,0,21.2,95,848.2,2.2
14422,2023-08-12 22:00:00,2.6,2.6,0.492,0.4,21.4,93,848.3,2.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,2.6,2.7,3.4,12.5,34.8,100.0,88.89,0,21.4,93,848.3,2.3
14423,2023-08-12 23:00:00,5.4,5.4,0.518,0.411,21.2,93,847.9,1.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,5.4,8.1,8.3,17.8,40.1,100.0,91.33,0,21.2,93,847.9,1.9
14424,2023-08-13 00:00:00,6.8,6.8,0.52,0.433,20.9,93,847.5,2.3,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,6.8,14.8,15.0,24.4,46.9,100.0,96.22,1,20.9,93,847.5,2.3
14425,2023-08-13 01:00:00,8.6,8.6,0.517,0.461,20.8,95,846.8,1.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,8.6,20.8,23.5,32.4,55.5,100.0,100.0,1,20.8,95,846.8,1.8
14426,2023-08-13 02:00:00,8.1,8.1,0.508,0.487,20.7,98,846.3,2.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,8.1,23.5,31.6,40.1,63.6,100.0,100.0,1,20.7,98,846.3,2.8
14427,2023-08-13 03:00:00,5.3,5.3,0.51,0.502,20.5,99,846.2,3.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,5.3,22.0,36.8,45.1,68.9,100.0,100.0,1,20.5,99,846.2,3.8
14428,2023-08-13 04:00:00,3.0,3.0,0.519,0.507,20.4,99,846.1,4.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,3.0,16.4,37.2,47.8,71.9,100.0,100.0,1,20.4,99,846.1,4.8
14429,2023-08-13 05:00:00,2.5,2.5,0.517,0.488,20.4,99,846.1,4.0,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,2.5,10.8,34.3,50.0,74.4,100.0,100.0,1,20.4,99,846.1,4.0
14430,2023-08-13 06:00:00,3.8,3.8,0.517,0.499,20.6,98,846.2,4.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,3.8,9.3,31.3,53.8,78.1,100.0,100.0,1,20.6,98,846.2,4.7
14431,2023-08-13 07:00:00,3.3,3.3,0.505,0.512,21.0,96,846.7,4.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,3.3,9.6,26.0,57.1,81.3,100.0,100.0,1,21.0,96,846.7,4.7
14432,2023-08-13 08:00:00,2.2,2.2,0.518,0.511,21.4,95,846.9,4.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,2.2,9.3,20.1,59.3,83.5,100.0,100.0,1,21.4,95,846.9,4.1
14433,2023-08-13 09:00:00,0.9,0.9,0.516,0.511,21.3,97,847.5,4.7,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.9,6.4,15.7,60.2,84.4,100.0,100.0,1,21.3,97,847.5,4.7
14434,2023-08-13 10:00:00,0.7,0.7,0.515,0.51,21.7,94,847.9,5.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.7,3.8,13.4,60.9,85.1,100.0,100.0,1,21.7,94,847.9,5.5
14435,2023-08-13 11:00:00,0.2,0.2,0.511,0.509,23.1,86,848.3,5.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,1.8,11.1,60.9,83.9,100.0,100.0,1,23.1,86,848.3,5.2
14436,2023-08-13 12:00:00,0.2,0.2,0.509,0.508,23.4,83,848.1,4.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.2,1.1,7.5,60.5,83.5,100.0,100.0,1,23.4,83,848.1,4.9
14437,2023-08-13 13:00:00,0.3,0.3,0.507,0.506,24.6,78,847.9,4.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.3,0.7,4.5,60.0,83.6,100.0,100.0,1,24.6,78,847.9,4.8
14438,2023-08-13 14:00:00,0.6,0.6,0.507,0.505,23.6,83,847.1,5.8,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.6,1.1,2.9,59.1,79.0,100.0,100.0,1,23.6,83,847.1,5.8
14439,2023-08-13 15:00:00,0.7,0.7,0.508,0.504,23.5,87,846.8,4.2,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.7,1.6,2.7,58.1,76.3,100.0,100.0,1,23.5,87,846.8,4.2
14440,2023-08-13 16:00:00,1.0,1.0,0.511,0.503,22.5,89,846.6,5.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.0,2.3,3.0,57.0,76.1,100.0,100.0,1,22.5,89,846.6,5.1
14441,2023-08-13 17:00:00,0.5,0.5,0.512,0.504,23.5,93,847.2,2.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.5,2.2,3.3,57.0,76.5,100.0,100.0,1,23.5,93,847.2,2.9
14442,2023-08-13 18:00:00,2.0,2.0,0.507,0.509,22.0,94,847.3,2.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,2.0,3.5,5.1,58.9,78.4,100.0,100.0,1,22.0,94,847.3,2.5
14443,2023-08-13 19:00:00,6.3,6.3,0.507,0.517,21.5,96,847.5,3.1,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,6.3,8.8,11.1,65.1,84.7,100.0,100.0,1,21.5,96,847.5,3.1
14444,2023-08-13 20:00:00,1.7,1.7,0.516,0.514,21.3,96,848.0,1.6,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,1.7,10.0,12.2,66.8,86.4,100.0,100.0,1,21.3,96,848.0,1.6
14445,2023-08-13 21:00:00,0.1,0.1,0.512,0.512,21.1,97,848.4,2.9,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.1,8.1,11.6,66.8,86.5,100.0,100.0,1,21.1,97,848.4,2.9
14446,2023-08-13 22:00:00,0.0,0.0,0.509,0.51,21.0,97,848.4,2.5,THL_GRG_04,Thalout (Beas River Gorge),31.713,77.165,980.0,38.2,35.0,5600.0,disaster_season_2023,0.0,1.8,10.6,64.2,86.5,100.0,100.0,1,21.0,97,848.4,2.5
